Date,Count,WeekDate,WeekCount
2018-12-30,10050.0,2018-12-24,66328.0
2018-12-31,9401.0,2018-12-31,62851.0
2019-01-01,6492.0,2018-12-31,62851.0
2019-01-02,7090.0,2018-12-31,62851.0
2019-01-03,11635.0,2018-12-31,62851.0
2019-01-04,10440.0,2018-12-31,62851.0
2019-01-05,5527.0,2018-12-31,62851.0
2019-01-06,12266.0,2018-12-31,62851.0
2019-01-07,6539.0,2019-01-07,72965.0
2019-01-08,6420.0,2019-01-07,72965.0
2019-01-09,11777.0,2019-01-07,72965.0
2019-01-10,13168.0,2019-01-07,72965.0
2019-01-11,10145.0,2019-01-07,72965.0
2019-01-12,13806.0,2019-01-07,72965.0
2019-01-13,11110.0,2019-01-07,72965.0
2019-01-14,10019.0,2019-01-14,61833.0
2019-01-15,11841.0,2019-01-14,61833.0
2019-01-16,5858.0,2019-01-14,61833.0
2019-01-17,10450.0,2019-01-14,61833.0
2019-01-18,8886.0,2019-01-14,61833.0
2019-01-19,7465.0,2019-01-14,61833.0
2019-01-20,7314.0,2019-01-14,61833.0
2019-01-21,10348.0,2019-01-21,57920.0
2019-01-22,10942.0,2019-01-21,57920.0
2019-01-23,5710.0,2019-01-21,57920.0
2019-01-24,13066.0,2019-01-21,57920.0
2019-01-25,4641.0,2019-01-21,57920.0
2019-01-26,4756.0,2019-01-21,57920.0
2019-01-27,8457.0,2019-01-21,57920.0
2019-01-28,12835.0,2019-01-28,63936.0
2019-01-29,7801.0,2019-01-28,63936.0
2019-01-30,10238.0,2019-01-28,63936.0
2019-01-31,6251.0,2019-01-28,63936.0
2019-02-01,11414.0,2019-01-28,63936.0
2019-02-02,4045.0,2019-01-28,63936.0
2019-02-03,11352.0,2019-01-28,63936.0
2019-02-04,4886.0,2019-02-04,54426.0
2019-02-05,6398.0,2019-02-04,54426.0
2019-02-06,5526.0,2019-02-04,54426.0
2019-02-07,11575.0,2019-02-04,54426.0
2019-02-08,7070.0,2019-02-04,54426.0
2019-02-09,8375.0,2019-02-04,54426.0
2019-02-10,10596.0,2019-02-04,54426.0
2019-02-11,7727.0,2019-02-11,61027.0
2019-02-12,10790.0,2019-02-11,61027.0
2019-02-13,6794.0,2019-02-11,61027.0
2019-02-14,7320.0,2019-02-11,61027.0
2019-02-15,12901.0,2019-02-11,61027.0
2019-02-16,8838.0,2019-02-11,61027.0
2019-02-17,6657.0,2019-02-11,61027.0
2019-02-18,13219.0,2019-02-18,77877.0
2019-02-19,11668.0,2019-02-18,77877.0
2019-02-20,7348.0,2019-02-18,77877.0
2019-02-21,11648.0,2019-02-18,77877.0
2019-02-22,10735.0,2019-02-18,77877.0
2019-02-23,9511.0,2019-02-18,77877.0
2019-02-24,13748.0,2019-02-18,77877.0
2019-02-25,9618.0,2019-02-25,73733.0
2019-02-26,14153.0,2019-02-25,73733.0
2019-02-27,7425.0,2019-02-25,73733.0
2019-02-28,10372.0,2019-02-25,73733.0
2019-03-01,7719.0,2019-02-25,73733.0
2019-03-02,12258.0,2019-02-25,73733.0
2019-03-03,12188.0,2019-02-25,73733.0
2019-03-04,9719.0,2019-03-04,65085.0
2019-03-05,6401.0,2019-03-04,65085.0
2019-03-06,9082.0,2019-03-04,65085.0
2019-03-07,14990.0,2019-03-04,65085.0
2019-03-08,9182.0,2019-03-04,65085.0
2019-03-09,2862.0,2019-03-04,65085.0
2019-03-10,12849.0,2019-03-04,65085.0
2019-03-11,17210.0,2019-03-11,86704.0
2019-03-12,13208.0,2019-03-11,86704.0
2019-03-13,14414.0,2019-03-11,86704.0
2019-03-14,15288.0,2019-03-11,86704.0
2019-03-15,9260.0,2019-03-11,86704.0
2019-03-16,6890.0,2019-03-11,86704.0
2019-03-17,10434.0,2019-03-11,86704.0
2019-03-18,12509.0,2019-03-18,73643.0
2019-03-19,19717.0,2019-03-18,73643.0
2019-03-20,6789.0,2019-03-18,73643.0
2019-03-21,6987.0,2019-03-18,73643.0
2019-03-22,9563.0,2019-03-18,73643.0
2019-03-23,8266.0,2019-03-18,73643.0
2019-03-24,9812.0,2019-03-18,73643.0
2019-03-25,11917.0,2019-03-25,75151.0
2019-03-26,14894.0,2019-03-25,75151.0
2019-03-27,4294.0,2019-03-25,75151.0
2019-03-28,13262.0,2019-03-25,75151.0
2019-03-29,10900.0,2019-03-25,75151.0
2019-03-30,6793.0,2019-03-25,75151.0
2019-03-31,13091.0,2019-03-25,75151.0
2019-04-01,11157.0,2019-04-01,92721.0
2019-04-02,7219.0,2019-04-01,92721.0
2019-04-03,2970.0,2019-04-01,92721.0
2019-04-04,18520.0,2019-04-01,92721.0
2019-04-05,11397.0,2019-04-01,92721.0
2019-04-06,17407.0,2019-04-01,92721.0
2019-04-07,24051.0,2019-04-01,92721.0
2019-04-08,13221.0,2019-04-08,55262.0
2019-04-09,13083.0,2019-04-08,55262.0
2019-04-10,3193.0,2019-04-08,55262.0
2019-04-11,5125.0,2019-04-08,55262.0
2019-04-12,7291.0,2019-04-08,55262.0
2019-04-13,2072.0,2019-04-08,55262.0
2019-04-14,11277.0,2019-04-08,55262.0
2019-04-15,4091.0,2019-04-15,50319.0
2019-04-16,13317.0,2019-04-15,50319.0
2019-04-17,4570.0,2019-04-15,50319.0
2019-04-18,14474.0,2019-04-15,50319.0
2019-04-19,5313.0,2019-04-15,50319.0
2019-04-20,5275.0,2019-04-15,50319.0
2019-04-21,3279.0,2019-04-15,50319.0
2019-04-22,9879.0,2019-04-22,54549.0
2019-04-23,10377.0,2019-04-22,54549.0
2019-04-24,6788.0,2019-04-22,54549.0
2019-04-25,5713.0,2019-04-22,54549.0
2019-04-26,5622.0,2019-04-22,54549.0
2019-04-27,4096.0,2019-04-22,54549.0
2019-04-28,12074.0,2019-04-22,54549.0
2019-04-29,13497.0,2019-04-29,86068.0
2019-04-30,12953.0,2019-04-29,86068.0
2019-05-01,7337.0,2019-04-29,86068.0
2019-05-02,11877.0,2019-04-29,86068.0
2019-05-03,19352.0,2019-04-29,86068.0
2019-05-04,8653.0,2019-04-29,86068.0
2019-05-05,12399.0,2019-04-29,86068.0
2019-05-06,8590.0,2019-05-06,70172.0
2019-05-07,11389.0,2019-05-06,70172.0
2019-05-08,7872.0,2019-05-06,70172.0
2019-05-09,13238.0,2019-05-06,70172.0
2019-05-10,12165.0,2019-05-06,70172.0
2019-05-11,5750.0,2019-05-06,70172.0
2019-05-12,11168.0,2019-05-06,70172.0
2019-05-13,6390.0,2019-05-13,81874.0
2019-05-14,15838.0,2019-05-13,81874.0
2019-05-15,18186.0,2019-05-13,81874.0
2019-05-16,8057.0,2019-05-13,81874.0
2019-05-17,11466.0,2019-05-13,81874.0
2019-05-18,4473.0,2019-05-13,81874.0
2019-05-19,17464.0,2019-05-13,81874.0
2019-05-20,17193.0,2019-05-20,99467.0
2019-05-21,15006.0,2019-05-20,99467.0
2019-05-22,17238.0,2019-05-20,99467.0
2019-05-23,13574.0,2019-05-20,99467.0
2019-05-24,13823.0,2019-05-20,99467.0
2019-05-25,8957.0,2019-05-20,99467.0
2019-05-26,13676.0,2019-05-20,99467.0
2019-05-27,10298.0,2019-05-27,68471.0
2019-05-28,15100.0,2019-05-27,68471.0
2019-05-29,9769.0,2019-05-27,68471.0
2019-05-30,7646.0,2019-05-27,68471.0
2019-05-31,7628.0,2019-05-27,68471.0
2019-06-01,11069.0,2019-05-27,68471.0
2019-06-02,6961.0,2019-05-27,68471.0
2019-06-03,10105.0,2019-06-03,87503.0
2019-06-04,7337.0,2019-06-03,87503.0
2019-06-05,13376.0,2019-06-03,87503.0
2019-06-06,10876.0,2019-06-03,87503.0
2019-06-07,19065.0,2019-06-03,87503.0
2019-06-08,14618.0,2019-06-03,87503.0
2019-06-09,12126.0,2019-06-03,87503.0
2019-06-10,10301.0,2019-06-10,78435.0
2019-06-11,5706.0,2019-06-10,78435.0
2019-06-12,7259.0,2019-06-10,78435.0
2019-06-13,10233.0,2019-06-10,78435.0
2019-06-14,16207.0,2019-06-10,78435.0
2019-06-15,12943.0,2019-06-10,78435.0
2019-06-16,15786.0,2019-06-10,78435.0
2019-06-17,14104.0,2019-06-17,97027.0
2019-06-18,19059.0,2019-06-17,97027.0
2019-06-19,11254.0,2019-06-17,97027.0
2019-06-20,15981.0,2019-06-17,97027.0
2019-06-21,8839.0,2019-06-17,97027.0
2019-06-22,18446.0,2019-06-17,97027.0
2019-06-23,9344.0,2019-06-17,97027.0
2019-06-24,15200.0,2019-06-24,117047.0
2019-06-25,11200.0,2019-06-24,117047.0
2019-06-26,9786.0,2019-06-24,117047.0
2019-06-27,16473.0,2019-06-24,117047.0
2019-06-28,17732.0,2019-06-24,117047.0
2019-06-29,25321.0,2019-06-24,117047.0
2019-06-30,21335.0,2019-06-24,117047.0
2019-07-01,13280.0,2019-07-01,80346.0
2019-07-02,11409.0,2019-07-01,80346.0
2019-07-03,13836.0,2019-07-01,80346.0
2019-07-04,9205.0,2019-07-01,80346.0
2019-07-05,10317.0,2019-07-01,80346.0
2019-07-06,3702.0,2019-07-01,80346.0
2019-07-07,18597.0,2019-07-01,80346.0
2019-07-08,13733.0,2019-07-08,68082.0
2019-07-09,7552.0,2019-07-08,68082.0
2019-07-10,3874.0,2019-07-08,68082.0
2019-07-11,12293.0,2019-07-08,68082.0
2019-07-12,12140.0,2019-07-08,68082.0
2019-07-13,4271.0,2019-07-08,68082.0
2019-07-14,14219.0,2019-07-08,68082.0
2019-07-15,13098.0,2019-07-15,81681.0
2019-07-16,13426.0,2019-07-15,81681.0
2019-07-17,11689.0,2019-07-15,81681.0
2019-07-18,15616.0,2019-07-15,81681.0
2019-07-19,15810.0,2019-07-15,81681.0
2019-07-20,3092.0,2019-07-15,81681.0
2019-07-21,8950.0,2019-07-15,81681.0
2019-07-22,12332.0,2019-07-22,70343.0
2019-07-23,4344.0,2019-07-22,70343.0
2019-07-24,12125.0,2019-07-22,70343.0
2019-07-25,6123.0,2019-07-22,70343.0
2019-07-26,11564.0,2019-07-22,70343.0
2019-07-27,7644.0,2019-07-22,70343.0
2019-07-28,16211.0,2019-07-22,70343.0
2019-07-29,13911.0,2019-07-29,64777.0
2019-07-30,6044.0,2019-07-29,64777.0
2019-07-31,13335.0,2019-07-29,64777.0
2019-08-01,3831.0,2019-07-29,64777.0
2019-08-02,16181.0,2019-07-29,64777.0
2019-08-03,4924.0,2019-07-29,64777.0
2019-08-04,6551.0,2019-07-29,64777.0
2019-08-05,11936.0,2019-08-05,68314.0
2019-08-06,10530.0,2019-08-05,68314.0
2019-08-07,11620.0,2019-08-05,68314.0
2019-08-08,7459.0,2019-08-05,68314.0
2019-08-09,14087.0,2019-08-05,68314.0
2019-08-10,5089.0,2019-08-05,68314.0
2019-08-11,7593.0,2019-08-05,68314.0
2019-08-12,7989.0,2019-08-12,69967.0
2019-08-13,13060.0,2019-08-12,69967.0
2019-08-14,9039.0,2019-08-12,69967.0
2019-08-15,9209.0,2019-08-12,69967.0
2019-08-16,12077.0,2019-08-12,69967.0
2019-08-17,8592.0,2019-08-12,69967.0
2019-08-18,10001.0,2019-08-12,69967.0
2019-08-19,10198.0,2019-08-19,73751.0
2019-08-20,6370.0,2019-08-19,73751.0
2019-08-21,14594.0,2019-08-19,73751.0
2019-08-22,6517.0,2019-08-19,73751.0
2019-08-23,14102.0,2019-08-19,73751.0
2019-08-24,7793.0,2019-08-19,73751.0
2019-08-25,14177.0,2019-08-19,73751.0
2019-08-26,5307.0,2019-08-26,63198.0
2019-08-27,18395.0,2019-08-26,63198.0
2019-08-28,12263.0,2019-08-26,63198.0
2019-08-29,5883.0,2019-08-26,63198.0
2019-08-30,6122.0,2019-08-26,63198.0
2019-08-31,3595.0,2019-08-26,63198.0
2019-09-01,11633.0,2019-08-26,63198.0
2019-09-02,8896.0,2019-09-02,70367.0
2019-09-03,16354.0,2019-09-02,70367.0
2019-09-04,8593.0,2019-09-02,70367.0
2019-09-05,6771.0,2019-09-02,70367.0
2019-09-06,14442.0,2019-09-02,70367.0
2019-09-07,6304.0,2019-09-02,70367.0
2019-09-08,9007.0,2019-09-02,70367.0
2019-09-09,9177.0,2019-09-09,94809.0
2019-09-10,16506.0,2019-09-09,94809.0
2019-09-11,11485.0,2019-09-09,94809.0
2019-09-12,12964.0,2019-09-09,94809.0
2019-09-13,13898.0,2019-09-09,94809.0
2019-09-14,21224.0,2019-09-09,94809.0
2019-09-15,9555.0,2019-09-09,94809.0
2019-09-16,12452.0,2019-09-16,68002.0
2019-09-17,4575.0,2019-09-16,68002.0
2019-09-18,9697.0,2019-09-16,68002.0
2019-09-19,9265.0,2019-09-16,68002.0
2019-09-20,12227.0,2019-09-16,68002.0
2019-09-21,3899.0,2019-09-16,68002.0
2019-09-22,15887.0,2019-09-16,68002.0
2019-09-23,6193.0,2019-09-23,81292.0
2019-09-24,21980.0,2019-09-23,81292.0
2019-09-25,7534.0,2019-09-23,81292.0
2019-09-26,10736.0,2019-09-23,81292.0
2019-09-27,7780.0,2019-09-23,81292.0
2019-09-28,12448.0,2019-09-23,81292.0
2019-09-29,14621.0,2019-09-23,81292.0
2019-09-30,6076.0,2019-09-30,58022.0
2019-10-01,4407.0,2019-09-30,58022.0
2019-10-02,12802.0,2019-09-30,58022.0
2019-10-03,8868.0,2019-09-30,58022.0
2019-10-04,11682.0,2019-09-30,58022.0
2019-10-05,3612.0,2019-09-30,58022.0
2019-10-06,10575.0,2019-09-30,58022.0
2019-10-07,11136.0,2019-10-07,65291.0
2019-10-08,13079.0,2019-10-07,65291.0
2019-10-09,6226.0,2019-10-07,65291.0
2019-10-10,6621.0,2019-10-07,65291.0
2019-10-11,12108.0,2019-10-07,65291.0
2019-10-12,2308.0,2019-10-07,65291.0
2019-10-13,13813.0,2019-10-07,65291.0
2019-10-14,7937.0,2019-10-14,68779.0
2019-10-15,7453.0,2019-10-14,68779.0
2019-10-16,16981.0,2019-10-14,68779.0
2019-10-17,11315.0,2019-10-14,68779.0
2019-10-18,9478.0,2019-10-14,68779.0
2019-10-19,4707.0,2019-10-14,68779.0
2019-10-20,10908.0,2019-10-14,68779.0
2019-10-21,11932.0,2019-10-21,76034.0
2019-10-22,9649.0,2019-10-21,76034.0
2019-10-23,16141.0,2019-10-21,76034.0
2019-10-24,11180.0,2019-10-21,76034.0
2019-10-25,8541.0,2019-10-21,76034.0
2019-10-26,7872.0,2019-10-21,76034.0
2019-10-27,10719.0,2019-10-21,76034.0
2019-10-28,6706.0,2019-10-28,65973.0
2019-10-29,14541.0,2019-10-28,65973.0
2019-10-30,8535.0,2019-10-28,65973.0
2019-10-31,7333.0,2019-10-28,65973.0
2019-11-01,7553.0,2019-10-28,65973.0
2019-11-02,3698.0,2019-10-28,65973.0
2019-11-03,17607.0,2019-10-28,65973.0
2019-11-04,6129.0,2019-11-04,65109.0
2019-11-05,12517.0,2019-11-04,65109.0
2019-11-06,7829.0,2019-11-04,65109.0
2019-11-07,9695.0,2019-11-04,65109.0
2019-11-08,11916.0,2019-11-04,65109.0
2019-11-09,7339.0,2019-11-04,65109.0
2019-11-10,9684.0,2019-11-04,65109.0
2019-11-11,14235.0,2019-11-11,66851.0
2019-11-12,5667.0,2019-11-11,66851.0
2019-11-13,7873.0,2019-11-11,66851.0
2019-11-14,8677.0,2019-11-11,66851.0
2019-11-15,13368.0,2019-11-11,66851.0
2019-11-16,5397.0,2019-11-11,66851.0
2019-11-17,11634.0,2019-11-11,66851.0
2019-11-18,9472.0,2019-11-18,51871.0
2019-11-19,5071.0,2019-11-18,51871.0
2019-11-20,5816.0,2019-11-18,51871.0
2019-11-21,4897.0,2019-11-18,51871.0
2019-11-22,12371.0,2019-11-18,51871.0
2019-11-23,7858.0,2019-11-18,51871.0
2019-11-24,6386.0,2019-11-18,51871.0
2019-11-25,8287.0,2019-11-25,61333.0
2019-11-26,16046.0,2019-11-25,61333.0
2019-11-27,7080.0,2019-11-25,61333.0
2019-11-28,8161.0,2019-11-25,61333.0
2019-11-29,7812.0,2019-11-25,61333.0
2019-11-30,5308.0,2019-11-25,61333.0
2019-12-01,8639.0,2019-11-25,61333.0
2019-12-02,12177.0,2019-12-02,69203.0
2019-12-03,8562.0,2019-12-02,69203.0
2019-12-04,8914.0,2019-12-02,69203.0
2019-12-05,9851.0,2019-12-02,69203.0
2019-12-06,12068.0,2019-12-02,69203.0
2019-12-07,6065.0,2019-12-02,69203.0
2019-12-08,11566.0,2019-12-02,69203.0
2019-12-09,15152.0,2019-12-09,67355.0
2019-12-10,7977.0,2019-12-09,67355.0
2019-12-11,5628.0,2019-12-09,67355.0
2019-12-12,8008.0,2019-12-09,67355.0
2019-12-13,6884.0,2019-12-09,67355.0
2019-12-14,11753.0,2019-12-09,67355.0
2019-12-15,11953.0,2019-12-09,67355.0
2019-12-16,6776.0,2019-12-16,65125.0
2019-12-17,11942.0,2019-12-16,65125.0
2019-12-18,7180.0,2019-12-16,65125.0
2019-12-19,13590.0,2019-12-16,65125.0
2019-12-20,6862.0,2019-12-16,65125.0
2019-12-21,7273.0,2019-12-16,65125.0
2019-12-22,11502.0,2019-12-16,65125.0
2019-12-23,14300.0,2019-12-23,60248.0
2019-12-24,7998.0,2019-12-23,60248.0
2019-12-25,5595.0,2019-12-23,60248.0
2019-12-26,6616.0,2019-12-23,60248.0
2019-12-27,5754.0,2019-12-23,60248.0
2019-12-28,6174.0,2019-12-23,60248.0
2019-12-29,13811.0,2019-12-23,60248.0
2019-12-30,11794.0,2019-12-30,76354.0
2019-12-31,12639.0,2019-12-30,76354.0
2020-01-01,12424.0,2019-12-30,76354.0
2020-01-02,15263.0,2019-12-30,76354.0
2020-01-03,9095.0,2019-12-30,76354.0
2020-01-04,3537.0,2019-12-30,76354.0
2020-01-05,11602.0,2019-12-30,76354.0
2020-01-06,11686.0,2020-01-06,75432.0
2020-01-07,14982.0,2020-01-06,75432.0
2020-01-08,6072.0,2020-01-06,75432.0
2020-01-09,15185.0,2020-01-06,75432.0
2020-01-10,12339.0,2020-01-06,75432.0
2020-01-11,4323.0,2020-01-06,75432.0
2020-01-12,10845.0,2020-01-06,75432.0
2020-01-13,6261.0,2020-01-13,51657.0
2020-01-14,6100.0,2020-01-13,51657.0
2020-01-15,8018.0,2020-01-13,51657.0
2020-01-16,11919.0,2020-01-13,51657.0
2020-01-17,5545.0,2020-01-13,51657.0
2020-01-18,2963.0,2020-01-13,51657.0
2020-01-19,10851.0,2020-01-13,51657.0
2020-01-20,11762.0,2020-01-20,67528.0
2020-01-21,9043.0,2020-01-20,67528.0
2020-01-22,6794.0,2020-01-20,67528.0
2020-01-23,16084.0,2020-01-20,67528.0
2020-01-24,6423.0,2020-01-20,67528.0
2020-01-25,3680.0,2020-01-20,67528.0
2020-01-26,13742.0,2020-01-20,67528.0
2020-01-27,7534.0,2020-01-27,67451.0
2020-01-28,10091.0,2020-01-27,67451.0
2020-01-29,9582.0,2020-01-27,67451.0
2020-01-30,12271.0,2020-01-27,67451.0
2020-01-31,11415.0,2020-01-27,67451.0
2020-02-01,8284.0,2020-01-27,67451.0
2020-02-02,8274.0,2020-01-27,67451.0
2020-02-03,6361.0,2020-02-03,58572.0
2020-02-04,13640.0,2020-02-03,58572.0
2020-02-05,11445.0,2020-02-03,58572.0
2020-02-06,11196.0,2020-02-03,58572.0
2020-02-07,4631.0,2020-02-03,58572.0
2020-02-08,5667.0,2020-02-03,58572.0
2020-02-09,5632.0,2020-02-03,58572.0
2020-02-10,8039.0,2020-02-10,65840.0
2020-02-11,16729.0,2020-02-10,65840.0
2020-02-12,5270.0,2020-02-10,65840.0
2020-02-13,7190.0,2020-02-10,65840.0
2020-02-14,11578.0,2020-02-10,65840.0
2020-02-15,7717.0,2020-02-10,65840.0
2020-02-16,9317.0,2020-02-10,65840.0
2020-02-17,10114.0,2020-02-17,60239.0
2020-02-18,9811.0,2020-02-17,60239.0
2020-02-19,3724.0,2020-02-17,60239.0
2020-02-20,13034.0,2020-02-17,60239.0
2020-02-21,7485.0,2020-02-17,60239.0
2020-02-22,4066.0,2020-02-17,60239.0
2020-02-23,12005.0,2020-02-17,60239.0
2020-02-24,6303.0,2020-02-24,49681.0
2020-02-25,12628.0,2020-02-24,49681.0
2020-02-26,4617.0,2020-02-24,49681.0
2020-02-27,11044.0,2020-02-24,49681.0
2020-02-28,7012.0,2020-02-24,49681.0
2020-02-29,3997.0,2020-02-24,49681.0
2020-03-01,4080.0,2020-02-24,49681.0
2020-03-02,4587.0,2020-03-02,46606.0
2020-03-03,11063.0,2020-03-02,46606.0
2020-03-04,4947.0,2020-03-02,46606.0
2020-03-05,9877.0,2020-03-02,46606.0
2020-03-06,6224.0,2020-03-02,46606.0
2020-03-07,2787.0,2020-03-02,46606.0
2020-03-08,7121.0,2020-03-02,46606.0
2020-03-09,7957.0,2020-03-09,64729.0
2020-03-10,13689.0,2020-03-09,64729.0
2020-03-11,13969.0,2020-03-09,64729.0
2020-03-12,11277.0,2020-03-09,64729.0
2020-03-13,5728.0,2020-03-09,64729.0
2020-03-14,3274.0,2020-03-09,64729.0
2020-03-15,8835.0,2020-03-09,64729.0
2020-03-16,2192.0,2020-03-16,32454.0
2020-03-17,8946.0,2020-03-16,32454.0
2020-03-18,5537.0,2020-03-16,32454.0
2020-03-19,3100.0,2020-03-16,32454.0
2020-03-20,3492.0,2020-03-16,32454.0
2020-03-21,1467.0,2020-03-16,32454.0
2020-03-22,7720.0,2020-03-16,32454.0
2020-03-23,1564.0,2020-03-23,23390.0
2020-03-24,3460.0,2020-03-23,23390.0
2020-03-25,2436.0,2020-03-23,23390.0
2020-03-26,4785.0,2020-03-23,23390.0
2020-03-27,2530.0,2020-03-23,23390.0
2020-03-28,1528.0,2020-03-23,23390.0
2020-03-29,7087.0,2020-03-23,23390.0
2020-03-30,2348.0,2020-03-30,24972.0
2020-03-31,1516.0,2020-03-30,24972.0
2020-04-01,1909.0,2020-03-30,24972.0
2020-04-02,7615.0,2020-03-30,24972.0
2020-04-03,5782.0,2020-03-30,24972.0
2020-04-04,882.0,2020-03-30,24972.0
2020-04-05,4920.0,2020-03-30,24972.0
2020-04-06,2047.0,2020-04-06,24792.0
2020-04-07,926.0,2020-04-06,24792.0
2020-04-08,3811.0,2020-04-06,24792.0
2020-04-09,5375.0,2020-04-06,24792.0
2020-04-10,1528.0,2020-04-06,24792.0
2020-04-11,9257.0,2020-04-06,24792.0
2020-04-12,1848.0,2020-04-06,24792.0
2020-04-13,5702.0,2020-04-13,26853.0
2020-04-14,6424.0,2020-04-13,26853.0
2020-04-15,1073.0,2020-04-13,26853.0
2020-04-16,1206.0,2020-04-13,26853.0
2020-04-17,3835.0,2020-04-13,26853.0
2020-04-18,7680.0,2020-04-13,26853.0
2020-04-19,933.0,2020-04-13,26853.0
2020-04-20,1350.0,2020-04-20,33334.0
2020-04-21,1702.0,2020-04-20,33334.0
2020-04-22,2047.0,2020-04-20,33334.0
2020-04-23,4919.0,2020-04-20,33334.0
2020-04-24,6425.0,2020-04-20,33334.0
2020-04-25,11537.0,2020-04-20,33334.0
2020-04-26,5354.0,2020-04-20,33334.0
2020-04-27,2460.0,2020-04-27,41035.0
2020-04-28,7018.0,2020-04-27,41035.0
2020-04-29,6598.0,2020-04-27,41035.0
2020-04-30,2362.0,2020-04-27,41035.0
2020-05-01,11118.0,2020-04-27,41035.0
2020-05-02,9703.0,2020-04-27,41035.0
2020-05-03,1776.0,2020-04-27,41035.0
2020-05-04,4430.0,2020-05-04,37579.0
2020-05-05,1378.0,2020-05-04,37579.0
2020-05-06,13418.0,2020-05-04,37579.0
2020-05-07,4491.0,2020-05-04,37579.0
2020-05-08,3389.0,2020-05-04,37579.0
2020-05-09,5894.0,2020-05-04,37579.0
