Date,Count,WeekDate,WeekCount
2020-05-10,4579.0,2020-05-04,37579.0
2020-05-11,2011.0,2020-05-11,36483.0
2020-05-12,6608.0,2020-05-11,36483.0
2020-05-13,10055.0,2020-05-11,36483.0
2020-05-14,2191.0,2020-05-11,36483.0
2020-05-15,2110.0,2020-05-11,36483.0
2020-05-16,6622.0,2020-05-11,36483.0
2020-05-17,6886.0,2020-05-11,36483.0
2020-05-18,3648.0,2020-05-18,26569.0
2020-05-19,5900.0,2020-05-18,26569.0
2020-05-20,2188.0,2020-05-18,26569.0
2020-05-21,2548.0,2020-05-18,26569.0
2020-05-22,3619.0,2020-05-18,26569.0
2020-05-23,5008.0,2020-05-18,26569.0
2020-05-24,3658.0,2020-05-18,26569.0
2020-05-25,4897.0,2020-05-25,44463.0
2020-05-26,8121.0,2020-05-25,44463.0
2020-05-27,3802.0,2020-05-25,44463.0
2020-05-28,8900.0,2020-05-25,44463.0
2020-05-29,8962.0,2020-05-25,44463.0
2020-05-30,3176.0,2020-05-25,44463.0
2020-05-31,6605.0,2020-05-25,44463.0
2020-06-01,1562.0,2020-06-01,42018.0
2020-06-02,4562.0,2020-06-01,42018.0
2020-06-03,7298.0,2020-06-01,42018.0
2020-06-04,7325.0,2020-06-01,42018.0
2020-06-05,6351.0,2020-06-01,42018.0
2020-06-06,8052.0,2020-06-01,42018.0
2020-06-07,6868.0,2020-06-01,42018.0
2020-06-08,6998.0,2020-06-08,39442.0
2020-06-09,1314.0,2020-06-08,39442.0
2020-06-10,4738.0,2020-06-08,39442.0
2020-06-11,9839.0,2020-06-08,39442.0
2020-06-12,2840.0,2020-06-08,39442.0
2020-06-13,2601.0,2020-06-08,39442.0
2020-06-14,11112.0,2020-06-08,39442.0
2020-06-15,3325.0,2020-06-15,46176.0
2020-06-16,5865.0,2020-06-15,46176.0
2020-06-17,3828.0,2020-06-15,46176.0
2020-06-18,9659.0,2020-06-15,46176.0
2020-06-19,2820.0,2020-06-15,46176.0
2020-06-20,9737.0,2020-06-15,46176.0
2020-06-21,10942.0,2020-06-15,46176.0
2020-06-22,8290.0,2020-06-22,63320.0
2020-06-23,13531.0,2020-06-22,63320.0
2020-06-24,6194.0,2020-06-22,63320.0
2020-06-25,8662.0,2020-06-22,63320.0
2020-06-26,7059.0,2020-06-22,63320.0
2020-06-27,16239.0,2020-06-22,63320.0
2020-06-28,3345.0,2020-06-22,63320.0
2020-06-29,3201.0,2020-06-29,56328.0
2020-06-30,9355.0,2020-06-29,56328.0
2020-07-01,6258.0,2020-06-29,56328.0
2020-07-02,10745.0,2020-06-29,56328.0
2020-07-03,1483.0,2020-06-29,56328.0
2020-07-04,13449.0,2020-06-29,56328.0
2020-07-05,11837.0,2020-06-29,56328.0
2020-07-06,4610.0,2020-07-06,36251.0
2020-07-07,3089.0,2020-07-06,36251.0
2020-07-08,2819.0,2020-07-06,36251.0
2020-07-09,2168.0,2020-07-06,36251.0
2020-07-10,6682.0,2020-07-06,36251.0
2020-07-11,2757.0,2020-07-06,36251.0
2020-07-12,14126.0,2020-07-06,36251.0
2020-07-13,3622.0,2020-07-13,47637.0
2020-07-14,1821.0,2020-07-13,47637.0
2020-07-15,5844.0,2020-07-13,47637.0
2020-07-16,4785.0,2020-07-13,47637.0
2020-07-17,10653.0,2020-07-13,47637.0
2020-07-18,8021.0,2020-07-13,47637.0
2020-07-19,12891.0,2020-07-13,47637.0
2020-07-20,7749.0,2020-07-20,48593.0
2020-07-21,6126.0,2020-07-20,48593.0
2020-07-22,17480.0,2020-07-20,48593.0
2020-07-23,5813.0,2020-07-20,48593.0
2020-07-24,7179.0,2020-07-20,48593.0
2020-07-25,2479.0,2020-07-20,48593.0
2020-07-26,1767.0,2020-07-20,48593.0
2020-07-27,2856.0,2020-07-27,59482.0
2020-07-28,12935.0,2020-07-27,59482.0
2020-07-29,6373.0,2020-07-27,59482.0
2020-07-30,11317.0,2020-07-27,59482.0
2020-07-31,6379.0,2020-07-27,59482.0
2020-08-01,11678.0,2020-07-27,59482.0
2020-08-02,7944.0,2020-07-27,59482.0
2020-08-03,6201.0,2020-08-03,42628.0
2020-08-04,8159.0,2020-08-03,42628.0
2020-08-05,4785.0,2020-08-03,42628.0
2020-08-06,7869.0,2020-08-03,42628.0
2020-08-07,3397.0,2020-08-03,42628.0
2020-08-08,6046.0,2020-08-03,42628.0
2020-08-09,6171.0,2020-08-03,42628.0
2020-08-10,4673.0,2020-08-10,50240.0
2020-08-11,10137.0,2020-08-10,50240.0
2020-08-12,6351.0,2020-08-10,50240.0
2020-08-13,6949.0,2020-08-10,50240.0
2020-08-14,5491.0,2020-08-10,50240.0
2020-08-15,7309.0,2020-08-10,50240.0
2020-08-16,9330.0,2020-08-10,50240.0
2020-08-17,3571.0,2020-08-17,42006.0
2020-08-18,4970.0,2020-08-17,42006.0
2020-08-19,5593.0,2020-08-17,42006.0
2020-08-20,8492.0,2020-08-17,42006.0
2020-08-21,10152.0,2020-08-17,42006.0
2020-08-22,2501.0,2020-08-17,42006.0
2020-08-23,6727.0,2020-08-17,42006.0
2020-08-24,2769.0,2020-08-24,49231.0
2020-08-25,10842.0,2020-08-24,49231.0
2020-08-26,7991.0,2020-08-24,49231.0
2020-08-27,9467.0,2020-08-24,49231.0
2020-08-28,3975.0,2020-08-24,49231.0
2020-08-29,5852.0,2020-08-24,49231.0
2020-08-30,8335.0,2020-08-24,49231.0
2020-08-31,5344.0,2020-08-31,42330.0
2020-09-01,4067.0,2020-08-31,42330.0
2020-09-02,5020.0,2020-08-31,42330.0
2020-09-03,7190.0,2020-08-31,42330.0
2020-09-04,8119.0,2020-08-31,42330.0
2020-09-05,3400.0,2020-08-31,42330.0
2020-09-06,9190.0,2020-08-31,42330.0
2020-09-07,7147.0,2020-09-07,46803.0
2020-09-08,6603.0,2020-09-07,46803.0
2020-09-09,6552.0,2020-09-07,46803.0
2020-09-10,6205.0,2020-09-07,46803.0
2020-09-11,7361.0,2020-09-07,46803.0
2020-09-12,7830.0,2020-09-07,46803.0
2020-09-13,5105.0,2020-09-07,46803.0
2020-09-14,3746.0,2020-09-14,44350.0
2020-09-15,6639.0,2020-09-14,44350.0
2020-09-16,5743.0,2020-09-14,44350.0
2020-09-17,9406.0,2020-09-14,44350.0
2020-09-18,6618.0,2020-09-14,44350.0
2020-09-19,7124.0,2020-09-14,44350.0
2020-09-20,5074.0,2020-09-14,44350.0
2020-09-21,2536.0,2020-09-21,38110.0
2020-09-22,4571.0,2020-09-21,38110.0
2020-09-23,5355.0,2020-09-21,38110.0
2020-09-24,11974.0,2020-09-21,38110.0
2020-09-25,6820.0,2020-09-21,38110.0
2020-09-26,2060.0,2020-09-21,38110.0
2020-09-27,4794.0,2020-09-21,38110.0
2020-09-28,6584.0,2020-09-28,56539.0
2020-09-29,8202.0,2020-09-28,56539.0
2020-09-30,8376.0,2020-09-28,56539.0
2020-10-01,9945.0,2020-09-28,56539.0
2020-10-02,7603.0,2020-09-28,56539.0
2020-10-03,11392.0,2020-09-28,56539.0
2020-10-04,4437.0,2020-09-28,56539.0
2020-10-05,6036.0,2020-10-05,42672.0
2020-10-06,4624.0,2020-10-05,42672.0
2020-10-07,8035.0,2020-10-05,42672.0
2020-10-08,7198.0,2020-10-05,42672.0
2020-10-09,5414.0,2020-10-05,42672.0
2020-10-10,2896.0,2020-10-05,42672.0
2020-10-11,8469.0,2020-10-05,42672.0
2020-10-12,3252.0,2020-10-12,43392.0
2020-10-13,8371.0,2020-10-12,43392.0
2020-10-14,3250.0,2020-10-12,43392.0
2020-10-15,8317.0,2020-10-12,43392.0
2020-10-16,4016.0,2020-10-12,43392.0
2020-10-17,3463.0,2020-10-12,43392.0
2020-10-18,12723.0,2020-10-12,43392.0
2020-10-19,2681.0,2020-10-19,34427.0
2020-10-20,12374.0,2020-10-19,34427.0
2020-10-21,3357.0,2020-10-19,34427.0
2020-10-22,3654.0,2020-10-19,34427.0
2020-10-23,5750.0,2020-10-19,34427.0
2020-10-24,3256.0,2020-10-19,34427.0
2020-10-25,3355.0,2020-10-19,34427.0
2020-10-26,6025.0,2020-10-26,47432.0
2020-10-27,6209.0,2020-10-26,47432.0
2020-10-28,9060.0,2020-10-26,47432.0
2020-10-29,10156.0,2020-10-26,47432.0
2020-10-30,11675.0,2020-10-26,47432.0
2020-10-31,3076.0,2020-10-26,47432.0
2020-11-01,1231.0,2020-10-26,47432.0
2020-11-02,2829.0,2020-11-02,49654.0
2020-11-03,4905.0,2020-11-02,49654.0
2020-11-04,7099.0,2020-11-02,49654.0
2020-11-05,8874.0,2020-11-02,49654.0
2020-11-06,6867.0,2020-11-02,49654.0
2020-11-07,12414.0,2020-11-02,49654.0
2020-11-08,6666.0,2020-11-02,49654.0
2020-11-09,5570.0,2020-11-09,52279.0
2020-11-10,8286.0,2020-11-09,52279.0
2020-11-11,4944.0,2020-11-09,52279.0
2020-11-12,8537.0,2020-11-09,52279.0
2020-11-13,7443.0,2020-11-09,52279.0
2020-11-14,12547.0,2020-11-09,52279.0
2020-11-15,4952.0,2020-11-09,52279.0
2020-11-16,3382.0,2020-11-16,54802.0
2020-11-17,12118.0,2020-11-16,54802.0
2020-11-18,7041.0,2020-11-16,54802.0
2020-11-19,6590.0,2020-11-16,54802.0
2020-11-20,6199.0,2020-11-16,54802.0
2020-11-21,15371.0,2020-11-16,54802.0
2020-11-22,4101.0,2020-11-16,54802.0
2020-11-23,5906.0,2020-11-23,55966.0
2020-11-24,10749.0,2020-11-23,55966.0
2020-11-25,8222.0,2020-11-23,55966.0
2020-11-26,15554.0,2020-11-23,55966.0
2020-11-27,5759.0,2020-11-23,55966.0
2020-11-28,6691.0,2020-11-23,55966.0
2020-11-29,3085.0,2020-11-23,55966.0
2020-11-30,12359.0,2020-11-30,58914.0
2020-12-01,8861.0,2020-11-30,58914.0
2020-12-02,5161.0,2020-11-30,58914.0
2020-12-03,8662.0,2020-11-30,58914.0
2020-12-04,6530.0,2020-11-30,58914.0
2020-12-05,9421.0,2020-11-30,58914.0
2020-12-06,7920.0,2020-11-30,58914.0
2020-12-07,2987.0,2020-12-07,34933.0
2020-12-08,5466.0,2020-12-07,34933.0
2020-12-09,6887.0,2020-12-07,34933.0
2020-12-10,8188.0,2020-12-07,34933.0
2020-12-11,5697.0,2020-12-07,34933.0
2020-12-12,995.0,2020-12-07,34933.0
2020-12-13,4713.0,2020-12-07,34933.0
2020-12-14,6058.0,2020-12-14,45010.0
2020-12-15,5351.0,2020-12-14,45010.0
2020-12-16,7770.0,2020-12-14,45010.0
2020-12-17,8095.0,2020-12-14,45010.0
2020-12-18,6704.0,2020-12-14,45010.0
2020-12-19,2348.0,2020-12-14,45010.0
2020-12-20,8684.0,2020-12-14,45010.0
2020-12-21,3101.0,2020-12-21,59837.0
2020-12-22,9487.0,2020-12-21,59837.0
2020-12-23,20996.0,2020-12-21,59837.0
2020-12-24,11434.0,2020-12-21,59837.0
2020-12-25,2076.0,2020-12-21,59837.0
2020-12-26,4491.0,2020-12-21,59837.0
2020-12-27,8252.0,2020-12-21,59837.0
2020-12-28,10247.0,2020-12-28,87113.0
2020-12-29,10297.0,2020-12-28,87113.0
2020-12-30,21729.0,2020-12-28,87113.0
2020-12-31,18767.0,2020-12-28,87113.0
2021-01-01,4848.0,2020-12-28,87113.0
2021-01-02,7045.0,2020-12-28,87113.0
2021-01-03,14180.0,2020-12-28,87113.0
2021-01-04,11812.0,2021-01-04,68359.0
2021-01-05,12693.0,2021-01-04,68359.0
2021-01-06,11210.0,2021-01-04,68359.0
2021-01-07,6117.0,2021-01-04,68359.0
2021-01-08,9523.0,2021-01-04,68359.0
2021-01-09,12950.0,2021-01-04,68359.0
2021-01-10,4054.0,2021-01-04,68359.0
2021-01-11,5059.0,2021-01-11,61148.0
2021-01-12,12771.0,2021-01-11,61148.0
2021-01-13,6553.0,2021-01-11,61148.0
2021-01-14,9996.0,2021-01-11,61148.0
2021-01-15,9956.0,2021-01-11,61148.0
2021-01-16,11424.0,2021-01-11,61148.0
2021-01-17,5389.0,2021-01-11,61148.0
2021-01-18,9364.0,2021-01-18,56481.0
2021-01-19,6639.0,2021-01-18,56481.0
2021-01-20,7451.0,2021-01-18,56481.0
2021-01-21,11364.0,2021-01-18,56481.0
2021-01-22,5946.0,2021-01-18,56481.0
2021-01-23,8866.0,2021-01-18,56481.0
2021-01-24,6851.0,2021-01-18,56481.0
2021-01-25,4678.0,2021-01-25,55383.0
2021-01-26,7306.0,2021-01-25,55383.0
2021-01-27,3356.0,2021-01-25,55383.0
2021-01-28,9943.0,2021-01-25,55383.0
2021-01-29,7876.0,2021-01-25,55383.0
2021-01-30,14392.0,2021-01-25,55383.0
2021-01-31,7832.0,2021-01-25,55383.0
2021-02-01,7405.0,2021-02-01,58737.0
2021-02-02,11409.0,2021-02-01,58737.0
2021-02-03,5715.0,2021-02-01,58737.0
2021-02-04,10497.0,2021-02-01,58737.0
2021-02-05,8715.0,2021-02-01,58737.0
2021-02-06,2448.0,2021-02-01,58737.0
2021-02-07,12548.0,2021-02-01,58737.0
2021-02-08,9207.0,2021-02-08,49483.0
2021-02-09,7801.0,2021-02-08,49483.0
2021-02-10,6916.0,2021-02-08,49483.0
2021-02-11,12288.0,2021-02-08,49483.0
2021-02-12,8451.0,2021-02-08,49483.0
2021-02-13,2725.0,2021-02-08,49483.0
2021-02-14,2095.0,2021-02-08,49483.0
2021-02-15,2713.0,2021-02-15,41749.0
2021-02-16,10411.0,2021-02-15,41749.0
2021-02-17,4116.0,2021-02-15,41749.0
2021-02-18,5967.0,2021-02-15,41749.0
2021-02-19,8527.0,2021-02-15,41749.0
2021-02-20,6286.0,2021-02-15,41749.0
2021-02-21,3729.0,2021-02-15,41749.0
2021-02-22,10968.0,2021-02-22,53064.0
2021-02-23,6131.0,2021-02-22,53064.0
2021-02-24,3922.0,2021-02-22,53064.0
2021-02-25,7509.0,2021-02-22,53064.0
2021-02-26,7598.0,2021-02-22,53064.0
2021-02-27,3390.0,2021-02-22,53064.0
2021-02-28,13546.0,2021-02-22,53064.0
2021-03-01,5911.0,2021-03-01,65255.0
2021-03-02,16606.0,2021-03-01,65255.0
2021-03-03,6523.0,2021-03-01,65255.0
2021-03-04,13398.0,2021-03-01,65255.0
2021-03-05,6954.0,2021-03-01,65255.0
2021-03-06,3384.0,2021-03-01,65255.0
2021-03-07,12479.0,2021-03-01,65255.0
2021-03-08,4133.0,2021-03-08,56022.0
2021-03-09,7313.0,2021-03-08,56022.0
2021-03-10,9454.0,2021-03-08,56022.0
2021-03-11,11625.0,2021-03-08,56022.0
2021-03-12,6551.0,2021-03-08,56022.0
2021-03-13,7849.0,2021-03-08,56022.0
2021-03-14,9097.0,2021-03-08,56022.0
2021-03-15,6703.0,2021-03-15,45772.0
2021-03-16,8522.0,2021-03-15,45772.0
2021-03-17,4685.0,2021-03-15,45772.0
2021-03-18,8783.0,2021-03-15,45772.0
2021-03-19,6980.0,2021-03-15,45772.0
2021-03-20,3261.0,2021-03-15,45772.0
2021-03-21,6838.0,2021-03-15,45772.0
2021-03-22,9205.0,2021-03-22,65169.0
2021-03-23,5243.0,2021-03-22,65169.0
2021-03-24,11426.0,2021-03-22,65169.0
2021-03-25,9036.0,2021-03-22,65169.0
2021-03-26,13980.0,2021-03-22,65169.0
2021-03-27,7207.0,2021-03-22,65169.0
2021-03-28,9072.0,2021-03-22,65169.0
2021-03-29,4392.0,2021-03-29,60326.0
2021-03-30,14029.0,2021-03-29,60326.0
2021-03-31,5707.0,2021-03-29,60326.0
2021-04-01,17998.0,2021-03-29,60326.0
2021-04-02,4296.0,2021-03-29,60326.0
2021-04-03,3201.0,2021-03-29,60326.0
2021-04-04,10703.0,2021-03-29,60326.0
2021-04-05,11076.0,2021-04-05,59087.0
2021-04-06,8257.0,2021-04-05,59087.0
2021-04-07,5273.0,2021-04-05,59087.0
2021-04-08,14133.0,2021-04-05,59087.0
2021-04-09,10179.0,2021-04-05,59087.0
2021-04-10,6915.0,2021-04-05,59087.0
2021-04-11,3254.0,2021-04-05,59087.0
2021-04-12,6074.0,2021-04-12,68261.0
2021-04-13,9503.0,2021-04-12,68261.0
2021-04-14,5347.0,2021-04-12,68261.0
2021-04-15,10630.0,2021-04-12,68261.0
2021-04-16,13755.0,2021-04-12,68261.0
2021-04-17,4439.0,2021-04-12,68261.0
2021-04-18,18513.0,2021-04-12,68261.0
2021-04-19,7222.0,2021-04-19,60154.0
2021-04-20,4984.0,2021-04-19,60154.0
2021-04-21,14668.0,2021-04-19,60154.0
2021-04-22,8540.0,2021-04-19,60154.0
2021-04-23,7614.0,2021-04-19,60154.0
2021-04-24,6001.0,2021-04-19,60154.0
2021-04-25,11125.0,2021-04-19,60154.0
2021-04-26,9180.0,2021-04-26,68477.0
2021-04-27,15131.0,2021-04-26,68477.0
2021-04-28,4488.0,2021-04-26,68477.0
2021-04-29,7389.0,2021-04-26,68477.0
2021-04-30,9349.0,2021-04-26,68477.0
2021-05-01,5115.0,2021-04-26,68477.0
2021-05-02,17825.0,2021-04-26,68477.0
2021-05-03,8275.0,2021-05-03,57842.0
2021-05-04,4910.0,2021-05-03,57842.0
2021-05-05,6763.0,2021-05-03,57842.0
2021-05-06,6206.0,2021-05-03,57842.0
2021-05-07,9264.0,2021-05-03,57842.0
2021-05-08,12752.0,2021-05-03,57842.0
2021-05-09,9672.0,2021-05-03,57842.0
2021-05-10,6726.0,2021-05-10,59011.0
2021-05-11,8636.0,2021-05-10,59011.0
2021-05-12,6791.0,2021-05-10,59011.0
2021-05-13,14082.0,2021-05-10,59011.0
2021-05-14,8371.0,2021-05-10,59011.0
2021-05-15,3701.0,2021-05-10,59011.0
2021-05-16,10704.0,2021-05-10,59011.0
2021-05-17,6644.0,2021-05-17,57250.0
2021-05-18,5150.0,2021-05-17,57250.0
2021-05-19,6050.0,2021-05-17,57250.0
2021-05-20,8461.0,2021-05-17,57250.0
2021-05-21,11326.0,2021-05-17,57250.0
2021-05-22,10418.0,2021-05-17,57250.0
2021-05-23,9201.0,2021-05-17,57250.0
2021-05-24,11959.0,2021-05-24,66521.0
2021-05-25,13517.0,2021-05-24,66521.0
2021-05-26,11742.0,2021-05-24,66521.0
2021-05-27,10053.0,2021-05-24,66521.0
2021-05-28,7850.0,2021-05-24,66521.0
2021-05-29,1458.0,2021-05-24,66521.0
2021-05-30,9942.0,2021-05-24,66521.0
2021-05-31,12878.0,2021-05-31,78872.0
2021-06-01,7461.0,2021-05-31,78872.0
2021-06-02,12243.0,2021-05-31,78872.0
2021-06-03,9116.0,2021-05-31,78872.0
2021-06-04,11050.0,2021-05-31,78872.0
2021-06-05,15101.0,2021-05-31,78872.0
2021-06-06,11023.0,2021-05-31,78872.0
2021-06-07,7732.0,2021-06-07,42243.0
2021-06-08,3837.0,2021-06-07,42243.0
2021-06-09,6123.0,2021-06-07,42243.0
2021-06-10,4518.0,2021-06-07,42243.0
2021-06-11,3563.0,2021-06-07,42243.0
2021-06-12,6979.0,2021-06-07,42243.0
2021-06-13,9491.0,2021-06-07,42243.0
2021-06-14,18579.0,2021-06-14,51448.0
2021-06-15,5606.0,2021-06-14,51448.0
2021-06-16,7070.0,2021-06-14,51448.0
2021-06-17,10042.0,2021-06-14,51448.0
2021-06-18,3230.0,2021-06-14,51448.0
2021-06-19,2804.0,2021-06-14,51448.0
2021-06-20,4117.0,2021-06-14,51448.0
2021-06-21,3693.0,2021-06-21,44512.0
2021-06-22,8953.0,2021-06-21,44512.0
2021-06-23,9897.0,2021-06-21,44512.0
2021-06-24,9194.0,2021-06-21,44512.0
2021-06-25,2876.0,2021-06-21,44512.0
2021-06-26,731.0,2021-06-21,44512.0
2021-06-27,9168.0,2021-06-21,44512.0
2021-06-28,4391.0,2021-06-28,40508.0
2021-06-29,1602.0,2021-06-28,40508.0
2021-06-30,6703.0,2021-06-28,40508.0
2021-07-01,7138.0,2021-06-28,40508.0
2021-07-02,9054.0,2021-06-28,40508.0
2021-07-03,7179.0,2021-06-28,40508.0
2021-07-04,4441.0,2021-06-28,40508.0
2021-07-05,5663.0,2021-07-05,47910.0
2021-07-06,14228.0,2021-07-05,47910.0
2021-07-07,7115.0,2021-07-05,47910.0
2021-07-08,3476.0,2021-07-05,47910.0
2021-07-09,5804.0,2021-07-05,47910.0
2021-07-10,1856.0,2021-07-05,47910.0
2021-07-11,9768.0,2021-07-05,47910.0
2021-07-12,3739.0,2021-07-12,36604.0
2021-07-13,6580.0,2021-07-12,36604.0
2021-07-14,3351.0,2021-07-12,36604.0
2021-07-15,8548.0,2021-07-12,36604.0
2021-07-16,5716.0,2021-07-12,36604.0
2021-07-17,1711.0,2021-07-12,36604.0
2021-07-18,6959.0,2021-07-12,36604.0
2021-07-19,5478.0,2021-07-19,49391.0
2021-07-20,11374.0,2021-07-19,49391.0
2021-07-21,3637.0,2021-07-19,49391.0
2021-07-22,3319.0,2021-07-19,49391.0
2021-07-23,8351.0,2021-07-19,49391.0
2021-07-24,9185.0,2021-07-19,49391.0
2021-07-25,8047.0,2021-07-19,49391.0
2021-07-26,6389.0,2021-07-26,46965.0
2021-07-27,6843.0,2021-07-26,46965.0
2021-07-28,3796.0,2021-07-26,46965.0
2021-07-29,6493.0,2021-07-26,46965.0
2021-07-30,3701.0,2021-07-26,46965.0
2021-07-31,9563.0,2021-07-26,46965.0
2021-08-01,10180.0,2021-07-26,46965.0
2021-08-02,5188.0,2021-08-02,39580.0
2021-08-03,5131.0,2021-08-02,39580.0
2021-08-04,6276.0,2021-08-02,39580.0
2021-08-05,8851.0,2021-08-02,39580.0
2021-08-06,3523.0,2021-08-02,39580.0
2021-08-07,7445.0,2021-08-02,39580.0
2021-08-08,3166.0,2021-08-02,39580.0
2021-08-09,3362.0,2021-08-09,41646.0
2021-08-10,4136.0,2021-08-09,41646.0
2021-08-11,4242.0,2021-08-09,41646.0
2021-08-12,4312.0,2021-08-09,41646.0
2021-08-13,10890.0,2021-08-09,41646.0
2021-08-14,7339.0,2021-08-09,41646.0
2021-08-15,7365.0,2021-08-09,41646.0
2021-08-16,4396.0,2021-08-16,31054.0
2021-08-17,1930.0,2021-08-16,31054.0
2021-08-18,4792.0,2021-08-16,31054.0
2021-08-19,1070.0,2021-08-16,31054.0
2021-08-20,6877.0,2021-08-16,31054.0
2021-08-21,10664.0,2021-08-16,31054.0
2021-08-22,1325.0,2021-08-16,31054.0
2021-08-23,3728.0,2021-08-23,54775.0
2021-08-24,3981.0,2021-08-23,54775.0
2021-08-25,8460.0,2021-08-23,54775.0
2021-08-26,6244.0,2021-08-23,54775.0
2021-08-27,16116.0,2021-08-23,54775.0
2021-08-28,8966.0,2021-08-23,54775.0
2021-08-29,7280.0,2021-08-23,54775.0
2021-08-30,4260.0,2021-08-30,37903.0
2021-08-31,6501.0,2021-08-30,37903.0
2021-09-01,8248.0,2021-08-30,37903.0
2021-09-02,2579.0,2021-08-30,37903.0
2021-09-03,6566.0,2021-08-30,37903.0
2021-09-04,2790.0,2021-08-30,37903.0
2021-09-05,6959.0,2021-08-30,37903.0
2021-09-06,6439.0,2021-09-06,45491.0
2021-09-07,11031.0,2021-09-06,45491.0
2021-09-08,4319.0,2021-09-06,45491.0
2021-09-09,8009.0,2021-09-06,45491.0
2021-09-10,3285.0,2021-09-06,45491.0
2021-09-11,10198.0,2021-09-06,45491.0
2021-09-12,2210.0,2021-09-06,45491.0
2021-09-13,3701.0,2021-09-13,43866.0
2021-09-14,3892.0,2021-09-13,43866.0
2021-09-15,5066.0,2021-09-13,43866.0
2021-09-16,8047.0,2021-09-13,43866.0
2021-09-17,3075.0,2021-09-13,43866.0
2021-09-18,9206.0,2021-09-13,43866.0
2021-09-19,10879.0,2021-09-13,43866.0
2021-09-20,4656.0,2021-09-20,15225.0
2021-09-21,7573.0,2021-09-20,15225.0
2021-09-22,2996.0,2021-09-20,15225.0
